case_id,category,method,should_reject,rejected,schema_valid,semantic_consistent,compile_success,backtest_success,risk_violation,repair_triggered,repair_success,safe_rejection_correct,clarification_requested,clarification_correct,end_to_end_success,errors,failure_type,failure_stage,failure_reason
qsi_042,risk_constrained,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-5a435b4e-87c4-9d6b-9eed-2c059038dd3c', 'request_id': '5a435b4e-87c4-9d6b-9eed-2c059038dd3c'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-5a435b4e-87c4-9d6b-9eed-2c059038dd3c', 'request_id': '5a435b4e-87c4-9d6b-9eed-2c059038dd3c'}"
qsi_042,risk_constrained,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-c96151a2-b8af-99b5-877e-ad74ba1336aa', 'request_id': 'c96151a2-b8af-99b5-877e-ad74ba1336aa'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-c96151a2-b8af-99b5-877e-ad74ba1336aa', 'request_id': 'c96151a2-b8af-99b5-877e-ad74ba1336aa'}"
qsi_043,risk_constrained,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-610b0a76-f45b-9187-b6d6-d5cc25ca55d8', 'request_id': '610b0a76-f45b-9187-b6d6-d5cc25ca55d8'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-610b0a76-f45b-9187-b6d6-d5cc25ca55d8', 'request_id': '610b0a76-f45b-9187-b6d6-d5cc25ca55d8'}"
qsi_043,risk_constrained,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-f2298249-f651-97fb-bdfa-19ffff780a57', 'request_id': 'f2298249-f651-97fb-bdfa-19ffff780a57'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-f2298249-f651-97fb-bdfa-19ffff780a57', 'request_id': 'f2298249-f651-97fb-bdfa-19ffff780a57'}"
qsi_044,risk_constrained,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-8f402383-a820-92b9-a133-ac66a7b8f788', 'request_id': '8f402383-a820-92b9-a133-ac66a7b8f788'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-8f402383-a820-92b9-a133-ac66a7b8f788', 'request_id': '8f402383-a820-92b9-a133-ac66a7b8f788'}"
qsi_044,risk_constrained,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-a418a7c2-6df2-9828-9c85-fb746a989a39', 'request_id': 'a418a7c2-6df2-9828-9c85-fb746a989a39'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-a418a7c2-6df2-9828-9c85-fb746a989a39', 'request_id': 'a418a7c2-6df2-9828-9c85-fb746a989a39'}"
qsi_045,risk_constrained,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-64b69fa7-43d6-9e38-8387-7701d31634e7', 'request_id': '64b69fa7-43d6-9e38-8387-7701d31634e7'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-64b69fa7-43d6-9e38-8387-7701d31634e7', 'request_id': '64b69fa7-43d6-9e38-8387-7701d31634e7'}"
qsi_045,risk_constrained,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-c40b07fa-cbcd-94b1-8161-51c13ec48f67', 'request_id': 'c40b07fa-cbcd-94b1-8161-51c13ec48f67'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-c40b07fa-cbcd-94b1-8161-51c13ec48f67', 'request_id': 'c40b07fa-cbcd-94b1-8161-51c13ec48f67'}"
qsi_046,risk_constrained,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-75381139-3b07-9dab-b64b-5f6820c85702', 'request_id': '75381139-3b07-9dab-b64b-5f6820c85702'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-75381139-3b07-9dab-b64b-5f6820c85702', 'request_id': '75381139-3b07-9dab-b64b-5f6820c85702'}"
qsi_046,risk_constrained,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-558beb84-ca2d-9ac9-ae52-2308a18c89ba', 'request_id': '558beb84-ca2d-9ac9-ae52-2308a18c89ba'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-558beb84-ca2d-9ac9-ae52-2308a18c89ba', 'request_id': '558beb84-ca2d-9ac9-ae52-2308a18c89ba'}"
qsi_047,risk_constrained,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-0068bb7b-7355-9a76-b73b-ca594f5cc642', 'request_id': '0068bb7b-7355-9a76-b73b-ca594f5cc642'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-0068bb7b-7355-9a76-b73b-ca594f5cc642', 'request_id': '0068bb7b-7355-9a76-b73b-ca594f5cc642'}"
qsi_047,risk_constrained,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-18eacd25-5db0-9dfd-856b-ae84ee928b66', 'request_id': '18eacd25-5db0-9dfd-856b-ae84ee928b66'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-18eacd25-5db0-9dfd-856b-ae84ee928b66', 'request_id': '18eacd25-5db0-9dfd-856b-ae84ee928b66'}"
qsi_048,risk_constrained,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-cf9df664-8052-9516-afb6-da118053c205', 'request_id': 'cf9df664-8052-9516-afb6-da118053c205'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-cf9df664-8052-9516-afb6-da118053c205', 'request_id': 'cf9df664-8052-9516-afb6-da118053c205'}"
qsi_048,risk_constrained,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-7e1fb06a-ccb7-9cb5-af88-d75acb9a8330', 'request_id': '7e1fb06a-ccb7-9cb5-af88-d75acb9a8330'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-7e1fb06a-ccb7-9cb5-af88-d75acb9a8330', 'request_id': '7e1fb06a-ccb7-9cb5-af88-d75acb9a8330'}"
qsi_049,risk_constrained,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-c7f44967-f78b-9fcc-beb9-ec1792b675c8', 'request_id': 'c7f44967-f78b-9fcc-beb9-ec1792b675c8'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-c7f44967-f78b-9fcc-beb9-ec1792b675c8', 'request_id': 'c7f44967-f78b-9fcc-beb9-ec1792b675c8'}"
qsi_049,risk_constrained,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-8223d9e0-bda9-9c1a-aac1-6f9d43a11df9', 'request_id': '8223d9e0-bda9-9c1a-aac1-6f9d43a11df9'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-8223d9e0-bda9-9c1a-aac1-6f9d43a11df9', 'request_id': '8223d9e0-bda9-9c1a-aac1-6f9d43a11df9'}"
qsi_050,risk_constrained,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-f1112cbf-27aa-9e98-acd9-baba27b396b3', 'request_id': 'f1112cbf-27aa-9e98-acd9-baba27b396b3'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-f1112cbf-27aa-9e98-acd9-baba27b396b3', 'request_id': 'f1112cbf-27aa-9e98-acd9-baba27b396b3'}"
qsi_050,risk_constrained,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-ccbfbdc6-04cc-97f5-8101-bf93fbcd23e4', 'request_id': 'ccbfbdc6-04cc-97f5-8101-bf93fbcd23e4'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-ccbfbdc6-04cc-97f5-8101-bf93fbcd23e4', 'request_id': 'ccbfbdc6-04cc-97f5-8101-bf93fbcd23e4'}"
qsi_051,risk_constrained,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-34e10d1b-0acf-9fcf-8ad3-f3c90eeabd5b', 'request_id': '34e10d1b-0acf-9fcf-8ad3-f3c90eeabd5b'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-34e10d1b-0acf-9fcf-8ad3-f3c90eeabd5b', 'request_id': '34e10d1b-0acf-9fcf-8ad3-f3c90eeabd5b'}"
qsi_051,risk_constrained,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-0bddb0c8-f51d-9bed-a6dd-d004bba2eb17', 'request_id': '0bddb0c8-f51d-9bed-a6dd-d004bba2eb17'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-0bddb0c8-f51d-9bed-a6dd-d004bba2eb17', 'request_id': '0bddb0c8-f51d-9bed-a6dd-d004bba2eb17'}"
qsi_052,risk_constrained,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-f4ce1e26-5c28-9ed1-a125-d67214c880a1', 'request_id': 'f4ce1e26-5c28-9ed1-a125-d67214c880a1'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-f4ce1e26-5c28-9ed1-a125-d67214c880a1', 'request_id': 'f4ce1e26-5c28-9ed1-a125-d67214c880a1'}"
qsi_052,risk_constrained,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-6e3a4a75-d792-9a4e-ba1c-08dbc6d4c6a4', 'request_id': '6e3a4a75-d792-9a4e-ba1c-08dbc6d4c6a4'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-6e3a4a75-d792-9a4e-ba1c-08dbc6d4c6a4', 'request_id': '6e3a4a75-d792-9a4e-ba1c-08dbc6d4c6a4'}"
qsi_053,risk_constrained,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-ae52b6e2-6fbb-9f43-a404-47b391bddc97', 'request_id': 'ae52b6e2-6fbb-9f43-a404-47b391bddc97'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-ae52b6e2-6fbb-9f43-a404-47b391bddc97', 'request_id': 'ae52b6e2-6fbb-9f43-a404-47b391bddc97'}"
qsi_053,risk_constrained,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-617eb185-b484-9bec-9049-21351bf9fcb4', 'request_id': '617eb185-b484-9bec-9049-21351bf9fcb4'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-617eb185-b484-9bec-9049-21351bf9fcb4', 'request_id': '617eb185-b484-9bec-9049-21351bf9fcb4'}"
qsi_054,risk_constrained,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-493bc746-0d6a-96d7-bbf2-6a6c6b623cf5', 'request_id': '493bc746-0d6a-96d7-bbf2-6a6c6b623cf5'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-493bc746-0d6a-96d7-bbf2-6a6c6b623cf5', 'request_id': '493bc746-0d6a-96d7-bbf2-6a6c6b623cf5'}"
qsi_054,risk_constrained,live_qsga_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-eb90080b-e414-9426-826c-c1264716eeb7', 'request_id': 'eb90080b-e414-9426-826c-c1264716eeb7'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-eb90080b-e414-9426-826c-c1264716eeb7', 'request_id': 'eb90080b-e414-9426-826c-c1264716eeb7'}"
qsi_055,risk_constrained,live_raw_qyir::qwen3.6-flash,False,False,False,False,False,False,False,False,False,True,False,False,False,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-eb1a9469-4647-9926-b1ce-bfa46eb43965', 'request_id': 'eb1a9469-4647-9926-b1ce-bfa46eb43965'}",schema_failure,schema,"api_error: PermissionDeniedError: Error code: 403 - {'error': {'message': 'The free tier of the model has been exhausted. If you wish to continue access the model on a paid basis, please disable the ""use free tier only"" mode in the management console.', 'type': 'AllocationQuota.FreeTierOnly', 'param': None, 'code': 'AllocationQuota.FreeTierOnly'}, 'id': 'chatcmpl-eb1a9469-4647-9926-b1ce-bfa46eb43965', 'request_id': 'eb1a9469-4647-9926-b1ce-bfa46eb43965'}"
